arm,t_s,device,client_ip,client_role,node,blamed_on,server_role,status,latency_ms,resteered_from,exact
zero_trust,250.083,iot30,10.0.0.30,none,srv2,srv2,none,success,84.16,,True
zero_trust,250.154,iot16,10.0.0.16,none,srv6,srv6,drop,abandoned,,,False
zero_trust,250.166,iot34,10.0.0.34,none,srv7,srv7,none,success,106.18,,True
zero_trust,250.198,iot37,10.0.0.37,flood,srv2,srv2,none,success,106.9,,False
zero_trust,250.221,iot37,10.0.0.37,flood,srv2,srv2,none,success,108.11,,False
zero_trust,250.234,iot1,10.0.0.1,none,srv7,srv7,none,success,75.41,,True
zero_trust,250.244,iot15,10.0.0.15,none,srv2,srv2,none,success,88.39,,True
zero_trust,250.269,iot37,10.0.0.37,flood,srv2,srv2,none,success,105.91,,True
zero_trust,250.27,iot20,10.0.0.20,none,srv7,srv7,none,success,103.44,,True
zero_trust,250.315,iot9,10.0.0.9,none,srv2,srv2,none,success,84.33,,True
zero_trust,250.349,iot8,10.0.0.8,none,srv5,srv5,none,success,97.82,,True
zero_trust,250.524,iot23,10.0.0.23,none,srv7,srv7,none,success,66.91,,True
zero_trust,250.616,iot37,10.0.0.37,flood,srv2,srv2,none,success,107.39,,False
zero_trust,250.617,iot7,10.0.0.7,none,srv5,srv5,none,success,82.23,,True
zero_trust,250.641,iot37,10.0.0.37,flood,srv5,srv5,none,success,98.46,,True
zero_trust,250.647,iot4,10.0.0.4,none,srv5,srv5,none,success,81.34,,True
zero_trust,250.654,iot12,10.0.0.12,none,srv7,srv7,none,success,103.96,,True
zero_trust,250.678,iot26,10.0.0.26,none,srv7,srv7,none,success,108.11,,True
zero_trust,250.785,iot37,10.0.0.37,flood,srv7,srv7,none,success,110.93,,True
zero_trust,250.939,iot29,10.0.0.29,none,srv2,srv2,none,success,80.88,,True
zero_trust,250.96,iot13,10.0.0.13,none,srv5,srv5,none,success,65.89,,True
zero_trust,251.03,iot31,10.0.0.31,none,srv7,srv7,none,success,55.08,,True
zero_trust,251.035,iot37,10.0.0.37,flood,srv7,srv7,none,success,108.48,,False
zero_trust,251.054,iot37,10.0.0.37,flood,srv2,srv2,none,success,110.26,,True
zero_trust,251.073,iot3,10.0.0.3,none,srv5,srv5,none,success,95.15,,True
zero_trust,251.107,iot36,10.0.0.36,none,srv2,srv2,none,success,70.92,,True
zero_trust,251.21,iot37,10.0.0.37,flood,srv7,srv7,none,success,107.05,,True
zero_trust,251.456,iot37,10.0.0.37,flood,srv7,srv7,none,success,109.17,,False
zero_trust,251.473,iot37,10.0.0.37,flood,srv7,srv7,none,success,107.72,,True
zero_trust,251.521,iot27,10.0.0.27,none,srv2,srv2,none,success,108.08,,True
zero_trust,251.572,iot6,10.0.0.6,none,srv7,srv7,none,success,78.12,,True
zero_trust,251.628,iot37,10.0.0.37,flood,srv2,srv2,none,success,106.63,,True
zero_trust,251.803,iot10,10.0.0.10,none,srv5,srv5,none,success,98.7,,True
zero_trust,251.805,iot24,10.0.0.24,none,srv2,srv2,none,success,91.8,,True
zero_trust,251.837,iot11,10.0.0.11,none,srv7,srv7,none,success,71.06,,True
zero_trust,251.847,iot2,10.0.0.2,none,srv5,srv5,none,success,93.49,,True
zero_trust,251.876,iot37,10.0.0.37,flood,srv5,srv5,none,success,79.79,,False
zero_trust,251.895,iot37,10.0.0.37,flood,srv5,srv5,none,success,78.87,,True
zero_trust,251.939,iot33,10.0.0.33,none,srv7,srv7,none,success,87.52,,True
zero_trust,251.968,iot18,10.0.0.18,none,srv7,srv7,none,success,101.17,,True
zero_trust,251.98,iot17,10.0.0.17,none,srv7,srv7,none,success,105.19,,True
zero_trust,251.984,iot21,10.0.0.21,none,srv2,srv2,none,success,76.06,,True
zero_trust,252.0,iot5,10.0.0.5,none,srv5,srv5,none,success,56.58,,True
zero_trust,252.035,iot19,10.0.0.19,none,srv5,srv5,none,success,76.24,,True
zero_trust,252.052,iot37,10.0.0.37,flood,srv7,srv7,none,success,115.19,,True
zero_trust,252.058,iot14,10.0.0.14,none,srv7,srv7,none,success,93.18,,True
zero_trust,252.078,iot22,10.0.0.22,none,srv5,srv5,none,success,109.12,,True
zero_trust,252.173,iot25,10.0.0.25,none,srv5,srv5,none,success,105.21,,True
zero_trust,252.194,iot28,10.0.0.28,none,srv5,srv5,none,success,101.79,,True
zero_trust,252.204,iot30,10.0.0.30,none,srv7,srv7,none,success,86.36,,True
zero_trust,252.218,iot32,10.0.0.32,none,srv7,srv7,none,success,108.94,,True
zero_trust,252.268,iot37,10.0.0.37,flood,srv2,srv2,none,success,106.75,,False
zero_trust,252.283,iot37,10.0.0.37,flood,srv2,srv2,none,success,107.34,,False
zero_trust,252.335,iot34,10.0.0.34,none,srv2,srv2,none,success,69.92,,True
zero_trust,252.336,iot1,10.0.0.1,none,srv2,srv2,none,success,79.92,,True
zero_trust,252.503,iot15,10.0.0.15,none,srv4,srv4,none,success,242.21,,True
zero_trust,252.517,iot37,10.0.0.37,flood,srv4,srv4,none,success,145.96,,True
zero_trust,252.53,iot9,10.0.0.9,none,srv7,srv7,none,success,119.33,,True
zero_trust,252.536,iot8,10.0.0.8,none,srv7,srv7,none,success,122.01,,True
zero_trust,252.537,iot20,10.0.0.20,none,srv2,srv2,none,success,108.96,,True
zero_trust,252.555,iot35,10.0.0.35,none,srv7,srv7,none,success,92.85,,True
zero_trust,252.653,iot23,10.0.0.23,none,srv2,srv2,none,success,106.66,,True
zero_trust,252.733,iot7,10.0.0.7,none,srv7,srv7,none,success,39.72,,True
zero_trust,252.76,iot4,10.0.0.4,none,srv5,srv5,none,success,81.33,,True
zero_trust,252.795,iot37,10.0.0.37,flood,srv2,srv2,none,success,109.92,,False
zero_trust,252.801,iot37,10.0.0.37,flood,srv7,srv7,none,success,120.66,,False
zero_trust,252.814,iot12,10.0.0.12,none,srv7,srv7,none,success,112.53,,True
zero_trust,252.848,iot26,10.0.0.26,none,srv2,srv2,none,success,72.03,,True
zero_trust,252.939,iot37,10.0.0.37,flood,srv5,srv5,none,success,67.46,,True
zero_trust,253.052,iot29,10.0.0.29,none,srv2,srv2,none,success,78.66,,True
zero_trust,253.086,iot13,10.0.0.13,none,srv2,srv2,none,success,106.31,,True
zero_trust,253.135,iot31,10.0.0.31,none,srv2,srv2,none,success,95.3,,True
zero_trust,253.204,iot36,10.0.0.36,none,srv2,srv2,none,success,71.67,,True
zero_trust,253.219,iot3,10.0.0.3,none,srv2,srv2,none,success,95.13,,True
zero_trust,253.219,iot37,10.0.0.37,flood,srv7,srv7,none,success,106.06,,False
zero_trust,253.233,iot37,10.0.0.37,flood,srv4,srv4,none,success,106.47,,False
zero_trust,253.328,iot37,10.0.0.37,flood,srv7,srv7,none,success,106.94,,True
zero_trust,253.638,iot37,10.0.0.37,flood,srv2,srv2,none,success,110.98,,False
zero_trust,253.68,iot6,10.0.0.6,none,srv5,srv5,none,success,75.72,,True
zero_trust,253.689,iot27,10.0.0.27,none,srv2,srv2,none,success,112.29,,True
zero_trust,253.728,iot37,10.0.0.37,flood,srv2,srv2,none,success,107.36,,False
zero_trust,253.749,iot37,10.0.0.37,flood,srv2,srv2,none,success,107.17,,True
zero_trust,253.935,iot11,10.0.0.11,none,srv2,srv2,none,success,71.15,,True
zero_trust,253.944,iot24,10.0.0.24,none,srv5,srv5,none,success,93.18,,True
zero_trust,253.961,iot10,10.0.0.10,none,srv5,srv5,none,success,98.67,,True
zero_trust,253.982,iot2,10.0.0.2,none,srv7,srv7,none,success,86.11,,True
zero_trust,254.06,iot37,10.0.0.37,flood,srv5,srv5,none,success,67.25,,False
zero_trust,254.07,iot33,10.0.0.33,none,srv2,srv2,none,success,88.95,,True
zero_trust,254.09,iot21,10.0.0.21,none,srv5,srv5,none,success,38.21,,True
zero_trust,254.11,iot5,10.0.0.5,none,srv7,srv7,none,success,98.84,,True
zero_trust,254.126,iot18,10.0.0.18,none,srv7,srv7,none,success,103.94,,True
zero_trust,254.134,iot19,10.0.0.19,none,srv7,srv7,none,success,82.71,,True
zero_trust,254.142,iot17,10.0.0.17,none,srv7,srv7,none,success,102.51,,True
zero_trust,254.148,iot37,10.0.0.37,flood,srv2,srv2,none,abandoned,,,False
zero_trust,254.17,iot37,10.0.0.37,flood,srv5,srv5,none,success,72.99,,False
zero_trust,254.194,iot14,10.0.0.14,none,srv5,srv5,none,success,92.91,,True
zero_trust,254.249,iot22,10.0.0.22,none,srv2,srv2,none,success,107.54,,True
zero_trust,254.329,iot30,10.0.0.30,none,srv7,srv7,none,success,84.61,,True
zero_trust,254.338,iot25,10.0.0.25,none,srv5,srv5,none,success,104.51,,True
zero_trust,254.346,iot28,10.0.0.28,none,srv4,srv4,none,success,57.05,,True
zero_trust,254.452,iot32,10.0.0.32,none,srv2,srv2,none,success,190.2,,True
zero_trust,254.476,iot37,10.0.0.37,flood,srv4,srv4,none,success,143.63,,False
zero_trust,254.542,iot1,10.0.0.1,none,srv4,srv4,none,success,73.65,,True
zero_trust,254.554,iot37,10.0.0.37,flood,srv2,srv2,none,success,106.25,,False
zero_trust,254.565,iot34,10.0.0.34,none,srv4,srv4,none,success,123.06,,True
zero_trust,254.571,iot37,10.0.0.37,flood,srv4,srv4,none,success,116.11,,True
zero_trust,254.65,iot15,10.0.0.15,none,srv7,srv7,none,success,41.86,,True
zero_trust,254.684,iot9,10.0.0.9,none,srv2,srv2,none,success,82.16,,True
zero_trust,254.689,iot35,10.0.0.35,none,srv4,srv4,none,success,91.42,,True
zero_trust,254.701,iot20,10.0.0.20,none,srv4,srv4,none,success,62.25,,True
zero_trust,254.702,iot8,10.0.0.8,none,srv4,srv4,none,success,99.08,,True
zero_trust,254.807,iot7,10.0.0.7,none,srv2,srv2,none,success,78.86,,True
zero_trust,254.823,iot23,10.0.0.23,none,srv4,srv4,none,success,106.52,,True
zero_trust,254.876,iot4,10.0.0.4,none,srv2,srv2,none,success,74.73,,True
zero_trust,254.894,iot37,10.0.0.37,flood,srv2,srv2,none,success,106.49,,False
zero_trust,254.972,iot37,10.0.0.37,flood,srv5,srv5,none,success,66.01,,False
zero_trust,254.981,iot12,10.0.0.12,none,srv4,srv4,none,success,57.71,,True
zero_trust,254.981,iot26,10.0.0.26,none,srv4,srv4,none,success,106.44,,True
zero_trust,255.002,iot37,10.0.0.37,flood,srv7,srv7,none,success,106.37,,True
zero_trust,255.167,iot29,10.0.0.29,none,srv6,srv6,drop,abandoned,,,False
zero_trust,255.248,iot13,10.0.0.13,none,srv2,srv2,none,success,102.64,,True
zero_trust,255.283,iot31,10.0.0.31,none,srv7,srv7,none,success,54.49,,True
zero_trust,255.301,iot36,10.0.0.36,none,srv4,srv4,none,success,32.86,,True
zero_trust,255.312,iot37,10.0.0.37,flood,srv2,srv2,none,success,105.94,,False
zero_trust,255.35,iot37,10.0.0.37,flood,srv4,srv4,none,success,107.25,,False
zero_trust,255.363,iot3,10.0.0.3,none,srv2,srv2,none,success,94.29,,True
zero_trust,255.482,iot37,10.0.0.37,flood,srv2,srv2,none,success,174.69,,True
zero_trust,255.769,iot37,10.0.0.37,flood,srv4,srv4,none,success,121.22,,False
zero_trust,255.769,iot37,10.0.0.37,flood,srv4,srv4,none,success,122.32,,False
zero_trust,255.786,iot6,10.0.0.6,none,srv7,srv7,none,success,74.32,,True
zero_trust,255.863,iot27,10.0.0.27,none,srv5,srv5,none,success,106.91,,True
zero_trust,255.908,iot37,10.0.0.37,flood,srv4,srv4,none,success,106.98,,True
zero_trust,256.036,iot11,10.0.0.11,none,srv5,srv5,none,success,74.51,,True
zero_trust,256.083,iot24,10.0.0.24,none,srv4,srv4,none,success,92.12,,True
zero_trust,256.118,iot10,10.0.0.10,none,srv4,srv4,none,success,98.94,,True
zero_trust,256.122,iot2,10.0.0.2,none,srv5,srv5,none,success,101.4,,True
zero_trust,256.155,iot16,10.0.0.16,none,srv4,srv4,none,success,83.09,,True
zero_trust,256.158,iot21,10.0.0.21,none,srv5,srv5,none,success,49.2,,True
zero_trust,256.2,iot33,10.0.0.33,none,srv5,srv5,none,success,90.77,,True
zero_trust,256.206,iot37,10.0.0.37,flood,srv2,srv2,none,abandoned,,,False
zero_trust,256.209,iot37,10.0.0.37,flood,srv5,srv5,none,success,77.43,,False
zero_trust,256.243,iot19,10.0.0.19,none,srv5,srv5,none,success,70.34,,True
zero_trust,256.257,iot5,10.0.0.5,none,srv4,srv4,none,success,94.44,,True
zero_trust,256.284,iot18,10.0.0.18,none,srv4,srv4,none,success,98.03,,True
zero_trust,256.299,iot17,10.0.0.17,none,srv5,srv5,none,success,97.91,,True
zero_trust,256.326,iot37,10.0.0.37,flood,srv4,srv4,none,success,112.93,,False
zero_trust,256.329,iot14,10.0.0.14,none,srv5,srv5,none,success,87.07,,True
zero_trust,256.494,iot30,10.0.0.30,none,srv5,srv5,none,success,98.55,,True
zero_trust,256.499,iot28,10.0.0.28,none,srv5,srv5,none,success,111.38,,True
zero_trust,256.502,iot22,10.0.0.22,none,srv5,srv5,none,success,118.72,,True
zero_trust,256.504,iot25,10.0.0.25,none,srv4,srv4,none,success,103.73,,True
zero_trust,256.593,iot37,10.0.0.37,flood,srv5,srv5,none,success,66.65,,False
zero_trust,256.627,iot37,10.0.0.37,flood,srv2,srv2,none,success,117.19,,False
zero_trust,256.637,iot1,10.0.0.1,none,srv5,srv5,none,success,71.35,,True
zero_trust,256.642,iot32,10.0.0.32,none,srv2,srv2,none,success,106.84,,True
zero_trust,256.73,iot15,10.0.0.15,none,srv5,srv5,none,success,94.41,,True
zero_trust,256.745,iot37,10.0.0.37,flood,srv5,srv5,none,success,71.79,,True
zero_trust,256.75,iot34,10.0.0.34,none,srv2,srv2,none,success,66.74,,True
zero_trust,256.804,iot9,10.0.0.9,none,srv5,srv5,none,success,82.9,,True
zero_trust,256.821,iot20,10.0.0.20,none,srv5,srv5,none,success,102.58,,True
zero_trust,256.822,iot35,10.0.0.35,none,srv4,srv4,none,success,86.62,,True
zero_trust,256.851,iot8,10.0.0.8,none,srv4,srv4,none,success,94.9,,True
zero_trust,256.919,iot7,10.0.0.7,none,srv2,srv2,none,success,78.96,,True
zero_trust,256.972,iot37,10.0.0.37,flood,srv4,srv4,none,success,106.7,,False
zero_trust,256.981,iot4,10.0.0.4,none,srv2,srv2,none,success,74.42,,True
zero_trust,256.991,iot23,10.0.0.23,none,srv2,srv2,none,success,106.12,,True
zero_trust,257.062,iot37,10.0.0.37,flood,srv4,srv4,none,success,109.86,,False
zero_trust,257.092,iot12,10.0.0.12,none,srv2,srv2,none,success,99.2,,True
zero_trust,257.13,iot37,10.0.0.37,flood,srv2,srv2,none,success,106.94,,True
zero_trust,257.15,iot26,10.0.0.26,none,srv4,srv4,none,success,107.3,,True
zero_trust,257.36,iot36,10.0.0.36,none,srv2,srv2,none,success,71.02,,True
zero_trust,257.484,iot31,10.0.0.31,none,srv2,srv2,none,success,200.74,,True
zero_trust,257.491,iot37,10.0.0.37,flood,srv8,srv8,onoff,success,211.01,,False
zero_trust,257.496,iot37,10.0.0.37,flood,srv7,srv7,none,success,138.9,,False
zero_trust,257.509,iot13,10.0.0.13,none,srv7,srv7,none,success,109.78,,True
zero_trust,257.513,iot3,10.0.0.3,none,srv4,srv4,none,success,94.89,,True
zero_trust,257.55,iot37,10.0.0.37,flood,srv4,srv4,none,success,106.3,,True
zero_trust,257.891,iot6,10.0.0.6,none,srv4,srv4,none,success,76.24,,True
zero_trust,257.915,iot37,10.0.0.37,flood,srv2,srv2,none,success,107.35,,False
zero_trust,257.931,iot37,10.0.0.37,flood,srv4,srv4,none,abandoned,,,False
zero_trust,257.968,iot37,10.0.0.37,flood,srv5,srv5,none,success,66.76,,False
zero_trust,258.033,iot27,10.0.0.27,none,srv4,srv4,none,success,108.71,,True
zero_trust,258.136,iot11,10.0.0.11,none,srv2,srv2,none,success,71.16,,True
zero_trust,258.22,iot24,10.0.0.24,none,srv2,srv2,none,success,106.53,,True
zero_trust,258.238,iot21,10.0.0.21,none,srv5,srv5,none,success,34.85,,True
zero_trust,258.268,iot2,10.0.0.2,none,srv2,srv2,none,success,54.01,,True
zero_trust,258.272,iot10,10.0.0.10,none,srv2,srv2,none,success,64.72,,True
zero_trust,258.278,iot16,10.0.0.16,none,srv5,srv5,none,success,83.63,,True
zero_trust,258.333,iot33,10.0.0.33,none,srv2,srv2,none,success,86.87,,True
zero_trust,258.334,iot37,10.0.0.37,flood,srv4,srv4,none,abandoned,,,False
zero_trust,258.339,iot19,10.0.0.19,none,srv5,srv5,none,success,94.2,,True
zero_trust,258.348,iot37,10.0.0.37,flood,srv5,srv5,none,success,91.13,,False
zero_trust,258.349,iot37,10.0.0.37,flood,srv5,srv5,none,success,92.44,,True
zero_trust,258.471,iot5,10.0.0.5,none,srv2,srv2,none,success,98.15,,True
zero_trust,258.473,iot14,10.0.0.14,none,srv4,srv4,none,success,88.61,,True
zero_trust,258.476,iot18,10.0.0.18,none,srv4,srv4,none,success,109.69,,True
zero_trust,258.478,iot17,10.0.0.17,none,srv7,srv7,none,success,100.81,,True
zero_trust,258.63,iot30,10.0.0.30,none,srv7,srv7,none,success,83.29,,True
zero_trust,258.66,iot28,10.0.0.28,none,srv2,srv2,none,success,96.65,,True
zero_trust,258.664,iot25,10.0.0.25,none,srv2,srv2,none,success,111.59,,True
zero_trust,258.683,iot22,10.0.0.22,none,srv4,srv4,none,success,106.93,,True
zero_trust,258.736,iot1,10.0.0.1,none,srv2,srv2,none,success,72.69,,True
zero_trust,258.751,iot37,10.0.0.37,flood,srv7,srv7,none,abandoned,,,False
zero_trust,258.756,iot37,10.0.0.37,flood,srv2,srv2,none,success,109.05,,False
zero_trust,258.758,iot37,10.0.0.37,flood,srv7,srv7,none,success,118.08,,True
zero_trust,258.813,iot32,10.0.0.32,none,srv4,srv4,none,success,108.54,,True
zero_trust,258.862,iot15,10.0.0.15,none,srv2,srv2,none,success,82.25,,True
zero_trust,258.879,iot34,10.0.0.34,none,srv5,srv5,none,success,107.05,,True
zero_trust,258.925,iot9,10.0.0.9,none,srv5,srv5,none,success,82.91,,True
zero_trust,258.951,iot35,10.0.0.35,none,srv4,srv4,none,success,87.03,,True
zero_trust,258.982,iot20,10.0.0.20,none,srv5,srv5,none,success,103.08,,True
zero_trust,258.996,iot8,10.0.0.8,none,srv4,srv4,none,success,95.51,,True
zero_trust,259.032,iot7,10.0.0.7,none,srv2,srv2,none,success,78.93,,True
zero_trust,259.086,iot4,10.0.0.4,none,srv2,srv2,none,success,75.56,,True
zero_trust,259.159,iot23,10.0.0.23,none,srv7,srv7,none,success,66.84,,True
zero_trust,259.175,iot37,10.0.0.37,flood,srv2,srv2,none,success,106.84,,False
zero_trust,259.181,iot37,10.0.0.37,flood,srv7,srv7,none,success,117.57,,False
zero_trust,259.182,iot37,10.0.0.37,flood,srv7,srv7,none,success,118.88,,True
zero_trust,259.246,iot12,10.0.0.12,none,srv2,srv2,none,success,102.95,,True
zero_trust,259.32,iot26,10.0.0.26,none,srv2,srv2,none,success,66.26,,True
zero_trust,259.527,iot36,10.0.0.36,none,srv2,srv2,none,success,94.48,,True
zero_trust,259.594,iot37,10.0.0.37,flood,srv5,srv5,none,success,66.54,,False
zero_trust,259.612,iot37,10.0.0.37,flood,srv2,srv2,none,success,107.27,,False
zero_trust,259.613,iot37,10.0.0.37,flood,srv7,srv7,none,success,107.54,,True
zero_trust,259.639,iot31,10.0.0.31,none,srv4,srv4,none,success,95.29,,True
zero_trust,259.658,iot3,10.0.0.3,none,srv2,srv2,none,success,95.48,,True
zero_trust,259.678,iot13,10.0.0.13,none,srv2,srv2,none,success,103.67,,True
zero_trust,259.974,iot37,10.0.0.37,flood,srv2,srv2,none,success,107.69,,False
zero_trust,259.996,iot6,10.0.0.6,none,srv4,srv4,none,success,74.22,,True
zero_trust,260.032,iot37,10.0.0.37,flood,srv4,srv4,none,success,107.83,,False
zero_trust,260.032,iot37,10.0.0.37,flood,srv1,srv1,grayhole,abandoned,,,False
zero_trust,260.203,iot27,10.0.0.27,none,srv6,srv6,drop,abandoned,,,False
zero_trust,260.233,iot11,10.0.0.11,none,srv2,srv2,none,success,71.33,,True
zero_trust,260.303,iot21,10.0.0.21,none,srv4,srv4,none,success,75.55,,True
zero_trust,260.364,iot2,10.0.0.2,none,srv2,srv2,none,success,46.22,,True
zero_trust,260.373,iot24,10.0.0.24,none,srv8,srv8,onoff,success,50.73,,True
zero_trust,260.449,iot37,10.0.0.37,flood,srv1,srv1,grayhole,abandoned,,,False
zero_trust,260.451,iot10,10.0.0.10,none,srv2,srv2,none,success,124.98,,True
zero_trust,260.458,iot37,10.0.0.37,flood,srv4,srv4,none,success,113.17,,False
zero_trust,260.48,iot16,10.0.0.16,none,srv2,srv2,none,success,94.83,,True
zero_trust,260.484,iot19,10.0.0.19,none,srv2,srv2,none,success,85.38,,True
zero_trust,260.49,iot33,10.0.0.33,none,srv5,srv5,none,success,88.13,,True
zero_trust,260.601,iot14,10.0.0.14,none,srv4,srv4,none,success,86.26,,True
zero_trust,260.617,iot5,10.0.0.5,none,srv2,srv2,none,success,94.59,,True
zero_trust,260.631,iot17,10.0.0.17,none,srv2,srv2,none,success,98.98,,True
zero_trust,260.638,iot18,10.0.0.18,none,srv4,srv4,none,success,98.35,,True
zero_trust,260.752,iot30,10.0.0.30,none,srv4,srv4,none,success,83.3,,True
zero_trust,260.806,iot28,10.0.0.28,none,srv5,srv5,none,success,94.89,,True
zero_trust,260.834,iot25,10.0.0.25,none,srv2,srv2,none,success,103.46,,True
zero_trust,260.835,iot1,10.0.0.1,none,srv5,srv5,none,success,71.25,,True
zero_trust,260.852,iot22,10.0.0.22,none,srv5,srv5,none,success,106.38,,True
zero_trust,260.875,iot37,10.0.0.37,flood,srv2,srv2,none,success,106.38,,True
zero_trust,260.983,iot32,10.0.0.32,none,srv8,srv8,onoff,success,66.49,,True
zero_trust,260.984,iot15,10.0.0.15,none,srv2,srv2,none,success,84.98,,True
zero_trust,261.046,iot9,10.0.0.9,none,srv5,srv5,none,success,87.99,,True
zero_trust,261.047,iot34,10.0.0.34,none,srv5,srv5,none,success,108.68,,True
zero_trust,261.08,iot35,10.0.0.35,none,srv4,srv4,none,success,86.76,,True
zero_trust,261.141,iot8,10.0.0.8,none,srv8,srv8,onoff,success,54.24,,True
zero_trust,261.142,iot20,10.0.0.20,none,srv7,srv7,none,success,103.53,,True
zero_trust,261.145,iot7,10.0.0.7,none,srv4,srv4,none,success,79.75,,True
zero_trust,261.17,iot29,10.0.0.29,none,srv5,srv5,none,success,38.61,,True
zero_trust,261.197,iot4,10.0.0.4,none,srv8,srv8,onoff,success,81.33,,True
zero_trust,261.288,iot23,10.0.0.23,none,srv5,srv5,none,success,109.19,,True
zero_trust,261.294,iot37,10.0.0.37,flood,srv8,srv8,onoff,success,108.53,,True
zero_trust,261.545,iot12,10.0.0.12,none,srv5,srv5,none,success,100.56,,True
zero_trust,261.557,iot26,10.0.0.26,none,srv2,srv2,none,success,67.49,,True
zero_trust,261.625,iot36,10.0.0.36,none,srv2,srv2,none,success,72.31,,True
zero_trust,261.753,iot37,10.0.0.37,flood,srv2,srv2,none,success,109.54,,True
zero_trust,261.785,iot31,10.0.0.31,none,srv7,srv7,none,success,55.37,,True
